OBJECTID,ROUTE_ID,FC_CODE,FC_CODE_DESC,SHAPE_Length
1476,2961,5,5,2497.65280884613
1477,2962,6,6,3769.69800928758
1478,2963,6,6,2772.34476719444
1479,2964,5,5,6419.7656878985
1480,2964,6,6,669.414042236247
1481,3145,6,6,4546.14588739449
1482,3146,5,5,3923.44601252723
1483,3147,6,6,1394.79672860487
1484,3148,4,4,2927.80321125979
1485,3148,5,5,2879.2964590004
1486,3148,6,6,1405.96842032933
1487,3149,5,5,3053.12077874397
1488,3149,50,50,2072.7617981623
1489,3151,5,5,2203.34519183037
1490,3152,4,4,1717.7144865624
1491,3152,5,5,2856.47370831422
1492,3232,5,5,914.376850896134
1493,3233,6,6,4411.14746641432
1494,3234,6,6,1843.37064782157
1495,3235,6,6,1445.09068448416
1496,3236,6,6,538.820950487293
1497,3237,6,6,1469.22591933223
1498,3237,6,60,155.677995842422
1499,3237,60,60,4795.47306730559
1500,3238,6,6,3549.09783551704
1501,3240,5,5,513.701280844885
1502,3240,6,6,4305.81392645308
1503,3241,6,6,2507.59767875804
1504,3242,6,6,2835.8860202577
1505,3242,60,60,532.261937449637
1506,2804,4,4,7396.75557791091
1507,2804,6,6,69749.9390875495
1508,2805,6,6,5582.6873857777
1509,2806,7,7,5119.50014188178
1510,2807,6,6,1054.06287965228
1511,2808,6,6,2141.54373997793
1512,2808,7,7,473.672018912817
1513,2810,5,5,9880.0393029646
1514,2812,6,6,5414.54626224663
1515,2820,6,6,32399.8428485454
1516,2821,6,6,4168.24028133623
1517,2822,5,5,22833.9557128145
1518,2823,6,6,6303.40630386144
1519,2824,6,6,13523.6437756159
1520,2965,5,5,5679.8728708849
1521,2966,5,5,13518.6571840743
1522,2967,6,6,4325.16896355843
1523,2968,5,5,5329.04054024755
1524,2969,6,6,3387.44837690735
1525,2970,6,6,1077.23071259348
1526,2971,6,6,2305.58645730933
1527,2972,5,5,3179.70374225316
1528,2972,6,6,1052.33945322249
1529,2973,40,40,1703.07166330449
1530,3152,6,6,3204.42803024552
1531,3153,4,4,2944.78611016876
1532,3153,40,40,4869.38321296971
1533,3154,3,3,425.517505033936
1534,3154,4,4,11609.3548345667
1535,3154,5,5,9256.03304747983
1536,3155,5,5,2234.37012791551
1537,3156,7,7,851.376571298677
1538,3157,4,4,1744.70147157982
1539,3157,40,40,3418.69166496472
1540,3243,6,6,5739.43654292138
1541,3244,5,5,1551.51553924574
1542,3250,7,7,79436.3228409205
1543,3252,7,7,61425.5245781779
1544,3253,6,6,6915.53126027289
1545,3254,6,6,6068.96640960243
1546,3254,7,7,1641.57141420536
1547,3255,5,5,6736.20263318961
1548,3256,6,6,7148.0324393636
1549,3258,6,6,10645.9132390743
1550,2825,5,5,4075.77040246757
1551,2826,6,6,9130.76706373004
1552,2829,5,5,1390.91416443262
1553,2830,5,5,8302.39505441235
1554,2831,6,6,10253.1144515814
1555,2832,5,5,2944.20156531755
1556,2833,6,6,2236.82864710239
1557,2834,50,50,5906.63092556895
1558,2835,6,6,1572.6640606964
1559,2835,60,60,488.33373472017
1560,2974,4,4,3376.21910931727
1561,2974,5,5,6679.58820827404
1562,2975,5,5,6203.04155866286
1563,2975,50,50,1297.8197002266
1564,2976,6,6,2867.20019567293
1565,2977,6,6,3239.49506616642
1566,2978,4,4,2461.37623823271
1567,2979,6,6,4165.6608095212
1568,2979,60,60,1217.48762834981
1569,2980,5,5,2169.40068334233
1570,3158,4,4,14004.8209133287
1571,3159,4,4,4944.03599695244
1572,3159,5,5,3173.8603147541
1573,3160,4,5,1888.82578343413
1574,3161,5,5,2316.07107177618
1575,3162,4,4,4170.05089782953
1576,3163,7,7,1813.6093706229
1577,3164,5,5,8301.114197846
1578,3260,6,6,7621.63917020873
1579,3262,5,5,16669.9436137615
1580,3264,6,6,8778.47179116366
1581,3266,7,7,18050.2127043716
1582,3268,5,5,27079.0925156755
1583,3270,5,5,11910.432279577
1584,3271,5,5,4727.70695021178
1585,3300,6,6,34027.3567910698
1586,3306,5,5,14989.3860885388
1587,2837,5,5,2290.16624734787
1588,2839,6,6,3162.3963536572
1589,2841,6,6,1966.11888571776
1590,2843,6,6,2278.69962239432
1591,2844,6,6,1068.5099203928
1592,2845,5,5,4856.16734831768
1593,2845,50,50,939.68183879619
1594,2846,3,3,36.6543775751376
1595,2846,4,4,5201.29476949075
1596,2847,40,40,15023.8730850138
1597,2848,4,4,3126.97285973116
1598,2848,6,6,2834.93739004631
1599,2848,40,60,459.853546084216
1600,2849,4,4,4505.66781636313
1601,2068,4,4,23425.7458472918
1602,2071,4,4,6605.67588110665
1603,2071,40,40,3798.2969846085
1604,2072,5,5,4434.23525628845
1605,2073,5,5,1925.67314117545
1606,2635,6,6,6090.97247230737
1607,2636,5,5,1741.66449834094
1608,2636,6,6,4126.63936039395
1609,2637,5,5,780.810262861373
1610,2638,5,5,6094.1357306814
1611,2638,6,6,881.24174771527
1612,2128,4,4,8929.12026967367
1613,2128,5,5,8982.28662962114
1614,2129,6,6,2189.4433704407
1615,2130,4,4,2712.74681085448
1616,2130,5,5,1142.37598665215
1617,2131,6,6,1136.16732735696
1618,2133,6,6,1992.86002423367
1619,2135,5,5,3138.93439470838
1620,2136,5,5,1340.91557652087
1621,2138,5,5,1858.51117836554
1622,2139,60,60,340.441269730602
1623,2322,5,5,9644.0593400173
1624,2324,4,4,1610.19583372623
1625,2326,4,4,736.42580194947
1626,2326,5,5,4451.57173228387
1627,2328,4,4,5259.45817038178
1628,2328,5,5,313.25716730477
1629,2330,4,4,7925.4984761981
1630,2330,5,5,3732.54168788911
1631,2332,5,5,2150.36372179432
1632,2336,5,5,1242.42986226031
1633,2338,5,5,8439.14061294571
1634,2340,5,5,4756.29502749365
1635,2342,5,5,396.101454344393
1636,2344,5,5,1847.47013603489
1637,2479,6,6,10178.2536080391
1638,2480,6,6,4572.15655892013
1639,2481,6,6,7089.93650940656
1640,2482,5,5,5533.89188051923
1641,2484,7,7,5974.50429039494
1642,2486,5,5,2611.8276051007
1643,2488,5,5,7176.35159794747
1644,2490,7,7,26869.2562550482
1645,2491,5,5,12725.026796294
1646,2640,6,6,78783.3881488543
1647,2642,6,6,9250.30126096167
1648,2644,6,6,28713.8108835628
1649,2646,6,6,7605.54166423829
1650,2648,7,7,9926.27719760898
1651,2140,5,5,9085.4592979544
1652,2141,6,6,2119.86004314472
1653,2142,5,5,8310.50014842115
1654,2143,5,5,671.465411213668
1655,2143,50,50,453.104891724172
1656,2144,4,4,4485.36077013397
1657,2145,6,6,2128.65578798644
1658,2146,5,5,1324.70677256944
1659,2146,50,50,139.888172308219
1660,2147,6,6,2125.8407028092
1661,2148,5,5,15220.2949403076
1662,2149,4,4,2497.09529043117
1663,2346,5,5,1844.67564983681
1664,2350,5,5,2239.43686050551
1665,2354,4,4,3990.53207477237
1666,2354,5,5,2657.34349408778
1667,2355,5,5,2114.65102158952
1668,2356,4,4,1266.44575561977
1669,2358,5,5,748.57670411455
1670,2361,5,5,3516.38218131137
1671,2363,5,5,251.765830843716
1672,2363,7,7,297.500845215252
1673,2364,5,5,1910.87883457095
1674,2365,5,5,3183.57660160002
1675,2367,4,4,916.224960902518
1676,2367,7,7,744.846914292407
1677,2370,7,7,5312.93178540052
1678,2372,5,5,719.725030782881
1679,2374,4,4,2416.63638532186
1680,2374,7,7,4985.96027822807
1681,2374,40,40,1447.03686175294
1682,2378,5,5,2486.48827085765
1683,2492,6,6,9024.22116013017
1684,2492,7,7,14664.7022820156
1685,2493,6,6,31254.6030414352
1686,2494,6,6,60013.5208026137
1687,2495,6,6,58998.3160057461
1688,2496,5,5,60531.0945569832
1689,2498,5,5,28954.9110702102
1690,2499,6,6,1644.39669496717
1691,2500,6,6,37871.1514064608
1692,2501,6,6,1263.85359844924
1693,2502,6,6,8113.3725450954
1694,2503,5,5,7389.49089647594
1695,2504,5,5,4412.53684357896
1696,2506,5,5,89665.4926446926
1697,2508,6,6,7749.23977580243
1698,2508,7,7,17194.2097092715
1699,2650,5,5,38183.5156319636
1700,2650,7,7,2011.96344341385
1701,2651,5,5,6036.32536284483
1702,2652,6,6,32241.4643246542
1703,2653,5,5,1124.38513399711
1704,2653,6,6,7490.60121567135
1705,2654,7,7,6597.256700715
1706,2655,5,5,1619.74800579127
1707,2657,6,6,7651.51876825291
1708,2657,60,60,483.341813250258
1709,2659,5,5,14384.7888620228
1710,2149,40,40,1545.71259217577
1711,2150,4,4,3844.34518029346
1712,2151,5,5,5333.47753076931
1713,2152,30,30,21502.0199421996
1714,2153,4,4,1810.4491930084
1715,2153,5,5,7918.75711594456
1716,2153,50,50,2638.70068048023
1717,2154,5,5,4648.49024876395
1718,2154,7,7,4049.09008059577
1719,2155,6,6,3202.87026871847
1720,2380,5,5,1609.60913161487
1721,2386,5,5,3423.13120564476
1722,2388,5,5,2150.15097424412
1723,2390,5,5,637.640403489482
1724,2404,5,5,22683.5158317273
1725,2404,7,7,38591.9519377615
1726,2406,6,6,55059.861318645
1727,2409,5,5,232.273721987718
1728,2410,5,5,40420.3533863999
1729,2412,6,6,3865.90580614119
1730,2509,5,5,6338.80466379354
1731,2510,6,6,3892.98088036205
1732,2511,5,5,2926.410441721
1733,2512,7,7,27369.9481831848
1734,2513,6,6,12200.2282454332
1735,2514,6,6,27266.2050194906
1736,2524,5,5,12031.5284652101
1737,2525,6,6,16843.861342341
1738,2527,5,5,742.986467337209
1739,2527,6,6,5699.67271919964
1740,2661,6,6,4966.41017661557
1741,2662,7,7,13316.3840739957
1742,2663,7,7,1100.29362731848
1743,2665,4,4,5777.14169820824
1744,2665,6,6,322.470011765346
1745,2666,6,6,36325.49420172
1746,2667,6,6,3575.12183806533
1747,2669,6,6,1335.97408970906
1748,2670,6,6,263171.818881998
1749,2156,4,4,16786.1028723357
1750,2156,5,5,10284.0748931211
1751,2156,50,50,1997.87434327321
1752,2157,6,6,4276.90806984144
1753,2158,5,5,2573.36860510346
1754,2412,7,7,6774.69114387518
1755,2414,5,5,25485.6663351031
1756,2415,6,6,35435.4888900457
1757,2416,5,5,41118.8134129627
1758,2416,6,6,39956.0135245481
1759,2417,7,7,17090.7040258419
1760,2528,5,5,19145.0954225979
1761,2530,6,6,22060.9188325522
1762,2532,6,6,12983.5171042501
1763,2533,5,5,1564.78430661997
1764,2534,6,6,5694.57914131915
1765,2535,5,5,1395.91729925212
1766,2535,50,50,1639.14941255396
1767,2536,5,5,15784.1868814729
1768,2537,6,6,1479.42583137849
1769,2685,6,6,3507.24703921773
1770,2686,5,5,4251.32238733095
1771,2687,6,6,1513.10436994294
1772,2687,60,60,840.776375899774
1773,2688,4,4,2750.84538353478
1774,2688,5,5,3083.20085108986
1775,2688,6,6,29255.1307188578
1776,2690,5,5,2802.02555214895
1777,2690,6,6,1753.75095828334
1778,2690,7,7,455.231364048901
1779,2692,4,4,6063.44703805647
1780,2692,5,5,9907.63863719956
1781,2692,50,50,852.501295277807
1782,2694,5,5,12684.250401054
1783,2695,4,4,2650.70811343121
1784,2696,5,5,1893.36126527235
1785,2697,5,5,746.282297568441
1786,2697,50,50,3010.01838135699
1787,2698,5,5,14475.2921091327
1788,2699,6,6,635.445060738561
1789,2700,5,5,7008.50900861558
1790,2701,5,5,2133.24228273554
1791,2159,4,4,4418.96619766424
1792,2159,40,40,4647.27834281047
1793,2160,5,5,9602.79654456068
1794,2161,3,3,6840.81453570803
1795,2161,4,4,2176.78311549666
1796,2162,4,4,5881.18717218485
1797,2163,6,6,1657.17806576222
1798,2164,5,5,11711.7837314801
1799,2165,5,5,4259.63870630631
1800,2165,50,50,1021.98188328995
1801,2166,5,5,1082.62663757887
1802,2167,5,5,2167.54929395439
1803,2168,5,5,7412.08587071643
1804,2169,5,5,2171.69906863943
1805,2419,6,6,16169.7820238641
1806,2420,6,6,21838.1839278201
1807,2421,6,6,32483.16557242
1808,2422,5,5,19058.4762678756
1809,2424,6,6,16727.8304828864
1810,2426,6,6,87266.0236228217
1811,2427,6,6,19841.5287713935
1812,2428,6,6,117693.422075715
1813,2430,5,5,85822.4428611949
1814,2432,5,5,37800.691536387
1815,2434,6,6,9983.60395240488
1816,2438,6,6,18079.1611800312
1817,2538,6,6,5754.04348940162
1818,2540,6,6,12759.2749549645
1819,2541,6,6,2316.34008446744
1820,2542,6,6,4360.34506384073
1821,2543,6,6,2341.32820464443
1822,2544,6,6,11269.5147978549
1823,2546,6,6,6430.19309482842
1824,2715,6,6,1722.86316121666
1825,2726,7,7,37368.3462133192
1826,2728,6,6,59289.5356146964
1827,2730,6,6,14964.957235844
1828,2730,60,60,2088.89754420484
1829,2732,7,7,4230.50843002409
1830,2734,5,5,25404.6942903079
1831,2169,50,50,2074.06223125123
1832,2171,50,50,1548.94736911918
1833,2172,4,4,33071.7524504689
1834,2173,5,5,4725.13332363302
1835,2174,5,5,1845.3540350473
1836,2175,6,6,3208.23465412969
1837,2176,5,5,7199.05660711668
1838,2177,6,6,2009.10372773504
1839,2440,6,6,15417.524772027
1840,2444,5,5,39173.012435786
1841,2446,6,6,45051.701425831
1842,2447,6,6,18152.3381929449
1843,2448,5,5,28138.9245500988
1844,2547,6,6,710.330173390253
1845,2548,5,5,2910.40603647483
1846,2548,6,6,10559.9828615708
1847,2549,5,5,2887.70346876958
1848,2550,5,5,4085.26725522646
1849,2551,5,5,2384.75031271462
1850,2551,6,6,3411.4159896348
1851,2552,6,6,1777.36565649061
1852,2553,6,6,1438.21448543611
1853,2554,5,5,71186.8288523491
1854,2556,5,5,2871.11292205317
1855,2557,6,6,2286.98278369862
1856,2558,6,6,5578.80849855437
1857,2671,6,6,5125.34282363304
1858,2671,60,60,1324.40917831243
1859,2672,6,6,20559.31154774
1860,2673,7,7,3574.78528414755
1861,2675,5,5,4190.91458494979
1862,2675,6,6,3227.08661368092
1863,2676,5,5,4888.14187160295
1864,2677,6,6,778.207683693081
1865,2678,5,5,1756.03324120483
1866,2679,6,6,2926.0105108134
1867,2680,5,5,1252.10441033665
1868,2680,7,7,1022.64544645963
1869,2681,6,6,3028.39899387506
1870,2682,5,5,5566.79817930696
1871,2683,4,4,1426.74667817876
1872,2683,5,5,1173.64947791227
1873,2683,50,50,747.002961999887
1874,2684,6,6,1875.72531420683
1875,2178,5,5,13952.6073219724
1876,2179,6,6,2508.72367771699
1877,2180,5,5,15225.2352677635
1878,2181,6,6,1416.4473563028
1879,2182,6,6,2272.04394187914
1880,2182,7,7,2272.04394187914
1881,2183,6,6,1923.14624863883
1882,2450,6,6,25378.6240405353
1883,2454,6,6,34201.4541364455
1884,2456,6,6,33021.8267856418
1885,2457,6,6,14416.5333902392
1886,2459,6,6,21124.8439240552
1887,2559,5,5,4501.44229923845
1888,2560,6,6,7489.05627885427
1889,2562,6,6,10392.2824714658
1890,2563,5,5,1639.81828441768
1891,2564,5,5,42058.7559561089
1892,2702,5,5,1225.76123861608
1893,2702,6,6,4591.15469242299
1894,2704,6,6,2113.85914750568
1895,2705,20,20,28202.5112908803
1896,2706,7,7,1353.88911750639
1897,2707,7,7,2091.35900956186
1898,2708,5,5,6588.49619055932
1899,2712,7,7,2104.76965560006
1900,2713,5,5,4319.86118687365
1901,2714,5,5,1093.75080118357
1902,2184,6,6,2858.27517941138
1903,2185,5,5,174.342692942649
1904,2185,6,6,2946.02529394756
1905,2186,4,4,11559.2343145798
1906,2187,5,5,3138.87412419344
1907,2188,5,5,1793.1604295848
1908,2189,5,5,2143.69840043952
1909,2190,5,5,10770.1277502906
1910,2191,5,5,1166.15123010543
1911,2192,6,6,19568.8509742973
1912,2193,5,5,3425.81933468
1913,2460,6,6,9977.57097409829
1914,2462,6,6,603.748612832943
1915,2464,4,4,23730.3359094031
1916,2470,6,6,5239.53813977298
1917,2472,6,6,10401.4593526768
1918,2472,7,7,7322.49709493918
1919,2473,5,5,5842.82385951209
1920,2474,6,6,14980.8574617951
1921,2475,6,6,29545.5244307628
1922,2477,5,5,1286.9347545655
1923,2477,6,6,1042.26585523307
1924,2478,5,5,20414.3530809561
1925,2565,5,5,3497.56414017702
1926,2566,6,6,58963.8226187879
1927,2567,50,50,1414.09101456725
1928,2568,7,7,53072.8328053492
1929,2569,5,5,1404.37217196054
1930,2570,4,4,5499.51776747967
1931,2580,5,5,449.962467285679
1932,2580,7,7,863.516382063897
1933,2581,5,5,10456.0734681427
1934,2582,4,4,1057.75483865529
1935,2582,5,5,3287.25832653396
1936,2583,5,5,910.649194892664
1937,2584,6,6,8625.95501841438
1938,2736,7,7,29612.1392484786
1939,2738,6,6,10906.2282773226
1940,2740,6,6,9256.43573997997
1941,2742,7,7,8774.46765001771
1942,2744,7,7,84841.9404582461
1943,2746,5,5,4748.66485670194
1944,2746,6,6,10645.241194716
1945,2748,6,6,6324.17599200094
1946,2750,5,5,15647.520285269
1947,2194,5,5,3882.40345794028
1948,2194,6,6,2743.07197994374
1949,2195,5,5,6027.92651812294
1950,2196,5,5,1004.51148339869
1951,2197,6,6,2930.98204352586
1952,2199,5,5,4915.28016656873
1953,2200,6,6,1065.8025797117
1954,2200,60,6,1067.87208112681
1955,2201,6,6,2890.83123689259
1956,2202,6,6,3349.82345666442
1957,2203,5,5,1580.08289509956
1958,2002,7,7,3375.24716248259
1959,2004,6,6,4298.74289314786
1960,2006,6,6,5541.50866372642
1961,2010,6,6,22327.4716330552
1962,2012,7,7,9096.08856075313
1963,2014,6,6,21216.6041018282
1964,2016,6,6,7665.80339356447
1965,2585,5,5,2832.9711709401
1966,2586,4,4,14735.0789107716
1967,2587,5,5,229.841672627702
1968,2588,6,6,6828.34736811947
1969,2589,5,5,227.112562948879
1970,2590,6,6,9442.91955061202
1971,2591,5,5,1173.79965540031
1972,2074,5,5,11850.8378925319
1973,2076,4,4,16278.7184140256
1974,2077,6,6,2369.26086532527
1975,2078,3,3,586.301042085486
1976,2078,4,4,5285.63697123555
1977,2078,5,5,1050.72932041735
1978,2079,6,6,3758.57161693275
1979,2204,5,5,7098.55076121631
1980,2205,5,5,3585.81471337759
1981,2207,6,6,2233.25074148247
1982,2208,6,6,2084.5470640589
1983,2209,5,5,2007.51639626973
1984,2210,6,6,1528.70820291522
1985,2211,4,4,1575.22014048263
1986,2213,4,4,3502.57465201451
1987,2214,6,6,1871.54224809655
1988,2216,6,6,6558.35391589663
1989,2218,4,4,4936.15738121537
1990,2018,7,7,22800.0109600343
1991,2020,7,7,16684.0299750346
1992,2022,5,5,28407.9379612444
1993,2024,5,5,1688.84027613056
1994,2024,50,50,2384.31433032688
1995,2030,3,3,2358.00688166311
1996,2592,6,6,9278.09179738661
1997,2593,5,5,981.489451265417
1998,2594,6,6,7392.04911642613
1999,2596,5,5,24901.0738059504
2000,2597,5,5,880.467727908217
2001,2598,5,5,7436.2897357607
2002,2080,4,4,9908.7099267407
2003,2080,5,5,10603.7512263328
2004,2081,6,6,1067.72977997839
2005,2082,3,3,20448.8608298931
2006,2082,30,30,6134.19100154289
2007,2083,5,5,3336.4672597271
2008,2220,6,6,4004.61031291992
2009,2224,6,6,2071.88067411066
2010,2226,5,5,3741.18091615384
2011,2227,6,6,673.334891258741
2012,2228,6,6,2998.07302302814
2013,2230,5,5,9344.08109236492
2014,2232,5,5,9558.59777077479
2015,2233,4,4,5432.53378324441
2016,2233,5,5,4291.11237876435
2017,2030,4,4,21070.7809819689
2018,2031,6,6,7380.07346931581
2019,2032,5,5,4595.05352383614
2020,2033,4,4,2701.85150254304
2021,2034,5,5,8800.00999212085
2022,2034,7,7,2300.90282304013
2023,2035,4,4,12522.5000413086
2024,2599,5,5,1994.34417338552
2025,2600,6,6,7913.5608634574
2026,2601,5,5,694.631379854116
2027,2602,4,4,5469.35465844607
2028,2602,5,5,13360.1848340242
2029,2603,5,5,195.399606664386
2030,2084,4,4,1659.12814443063
2031,2085,5,5,13850.045791994
2032,2086,5,5,6911.55272139618
2033,2087,5,5,4950.99788576051
2034,2088,6,6,1925.08843283417
2035,2089,6,6,3982.67029074319
2036,2090,6,6,4237.50393737996
2037,2091,5,5,3938.30470686796
2038,2234,5,5,4993.75686834569
2039,2235,60,50,4362.96594145221
2040,2236,5,5,5316.5793651605
2041,2238,4,4,5382.18834620912
2042,2240,3,3,7871.70782160625
2043,2242,5,5,2078.97440888641
2044,2244,6,6,2173.5677862495
2045,2245,6,6,2529.61693068472
2046,2246,5,5,11507.8907496186
2047,2247,6,6,1133.77456098014
2048,2247,60,60,5545.13246680758
2049,2035,50,50,3406.51259792723
2050,2036,4,4,6890.55027509421
2051,2037,6,6,2163.04887752696
2052,2038,4,4,5400.65257275026
2053,2039,5,5,10319.3787213259
2054,2040,4,4,30366.5871876837
2055,2040,5,5,8216.64490451407
2056,2604,7,7,3037.86290532951
2057,2605,6,6,13642.1905800766
2058,2606,6,6,14778.8580542441
2059,2607,6,6,2532.08062871527
2060,2608,5,5,27839.1695491097
2061,2092,5,5,4462.43717793487
2062,2093,4,4,9480.84848944399
2063,2093,5,5,6511.33748839338
2064,2094,4,4,2390.13111034692
2065,2094,5,5,27717.6530976021
2066,2094,7,7,855.960692476379
2067,2249,60,60,6870.62673639318
2068,2250,3,3,1918.38798101551
2069,2250,4,4,2468.60964523502
2070,2250,5,5,9848.21340222242
2071,2254,5,5,15345.3074703722
2072,2258,5,5,13478.1052184319
2073,2259,7,7,467.14463880861
2074,2262,5,5,8437.30867279665
2075,2041,5,5,3480.69736066681
2076,2041,6,6,2785.83107534573
2077,2042,6,6,1275.36941092906
2078,2043,6,6,1912.88388944999
2079,2044,4,4,480.705238680856
2080,2044,5,5,3702.4480236661
2081,2044,40,40,409.237404904964
2082,2045,6,6,1821.78686204524
2083,2046,5,5,12917.7800385132
2084,2047,6,6,2153.8766990474
2085,2048,5,5,3731.5319082294
2086,2049,3,3,2133.87725637649
2087,2608,6,6,9668.45354899849
2088,2609,5,5,673.794869592333
2089,2610,5,5,50166.0982094289
2090,2612,6,6,9490.99797682983
2091,2613,5,5,7245.414126644
2092,2615,5,5,508.765408730328
2093,2618,6,6,8596.73221100619
2094,2619,5,5,687.667402701192
2095,2095,6,6,2515.40981505149
2096,2097,5,5,3629.62616489474
2097,2098,4,4,3313.28458430022
2098,2098,5,5,936.946468345957
2099,2101,6,6,1041.06700926523
2100,2102,5,5,8348.61321216623
2101,2103,6,6,3762.25073205219
2102,2104,4,4,6888.44525802692
2103,2105,4,4,4501.7261550905
2104,2262,6,6,421.076454125096
2105,2264,5,5,12094.6087833639
2106,2266,4,4,10727.296197583
2107,2266,5,5,5819.23316240273
2108,2266,6,6,2878.04309122703
2109,2269,4,4,2775.92748365271
2110,2270,4,4,8639.89192457516
2111,2272,5,5,3073.00161872973
2112,2274,5,5,2043.20439397756
2113,2274,7,7,371.484168311481
2114,2276,5,5,1090.31262062504
2115,2049,4,4,2073.77546889228
2116,2049,5,5,4143.4465174939
2117,2050,4,4,1073.61058517859
2118,2050,7,7,1827.44005247091
2119,2051,6,6,3515.2725575677
2120,2052,5,5,3811.65244916181
2121,2053,6,6,1083.44443784153
2122,2054,6,6,512.605145936077
2123,2054,60,60,1608.82541781325
2124,2055,5,5,2438.24085866031
2125,2057,5,5,9186.21896784082
2126,2058,50,50,1997.2188494074
2127,2059,6,6,4039.66760251006
2128,2059,60,60,249.820085273609
2129,2621,5,5,6564.897893248
2130,2623,6,6,15346.2112411098
2131,2625,5,5,1580.00001784788
2132,2627,5,5,1215.32096696483
2133,2629,5,5,399.328067264476
2134,2629,6,6,3412.39124031674
2135,2107,5,5,12844.0160709917
2136,2108,5,5,3361.43249188765
2137,2111,6,6,1065.74377560656
2138,2113,5,5,3377.66103370431
2139,2113,6,6,2108.97739783886
2140,2114,4,4,2487.72094776809
2141,2115,6,6,1753.75916266828
2142,2116,4,4,11647.5548659591
2143,2117,5,5,2881.92907326143
2144,2280,5,5,1112.76381339377
2145,2282,5,5,3553.73323700172
2146,2284,6,6,3707.52929551356
2147,2289,7,7,4316.09959027492
2148,2290,4,4,22197.8135448568
2149,2292,4,4,15548.3839925504
2150,2060,4,4,12739.8592642818
2151,2061,5,5,4529.37851707426
2152,2062,4,4,1855.71870945926
2153,2062,5,5,5199.8156989647
2154,2063,6,6,1768.97474036068
2155,2065,5,5,2090.16997178915
2156,2631,6,6,2670.05800079083
2157,2632,6,6,6577.79937906927
2158,2633,6,6,2513.88453736651
2159,2634,6,6,694.312523392858
2160,2118,5,5,11992.2003101532
2161,2119,6,6,1957.14887137527
2162,2120,4,4,9551.94424614559
2163,2121,6,6,2299.91622698114
2164,2122,4,4,5990.81812597447
2165,2123,4,4,6391.63415746398
2166,2124,4,4,3870.5340707335
2167,2124,5,5,4463.19844955784
2168,2125,6,6,2418.32962757114
2169,2126,5,5,2582.98301907344
2170,2292,5,5,20498.1475242646
2171,2293,5,5,2646.74040477305
2172,2296,5,5,1138.05757061657
2173,2300,5,5,1240.07192551352
2174,2302,5,5,168.887169668551
2175,2305,5,5,2546.00232078638
2176,2306,5,5,5572.39606520882
2177,2308,5,5,1911.39961071693
2178,2316,3,3,3823.14747593626
2179,2317,5,5,637.337365044386
2180,2066,5,5,25087.8602841596
2181,2067,4,4,965.950718804532
2182,2067,5,5,8430.85470330578
2183,9080,999,999,5628.99344830998
2184,9080,,1,494.656734996426
2185,,1,1,862141.600320501
2186,,2,2,62405.690608133
2187,,3,3,74630.2877052883
2188,,3,30,194.173575573621
2189,,5,5,1593.50961563122
2190,,,3,0
2191,,,,12472.1817527482
